@relation NewRelation
@attribute class {Albania,'Antigua and Barbuda',Argentina,Armenia,Aruba,Australia,Austria,Azerbaijan,Bahamas,Bahrain,Barbados,Belarus,Belgium,Belize,'Bosnia and Herzegovina',Brazil,Bulgaria,'Cabo Verde',Canada,Chile,Colombia,'Costa Rica',Croatia,Cuba,Cyprus,'Czech Republic',Denmark,Dominica,Ecuador,'El Salvador',Estonia,Fiji,Finland,France,Georgia,Germany,Greece,Grenada,Guatemala,Guyana,Hungary,Iceland,Ireland,Israel,Italy,Jamaica,Japan,Kazakhstan,Kiribati,Kuwait,Kyrgyzstan,Latvia,Lithuania,Luxembourg,Macau,Maldives,Malta,Mauritius,Mexico,Mongolia,Montenegro,Netherlands,'New Zealand',Nicaragua,Norway,Oman,Panama,Paraguay,Philippines,Poland,Portugal,'Puerto Rico',Qatar,'Republic of Korea',Romania,'Russian Federation','Saint Kitts and Nevis','Saint Lucia','Saint Vincent and Grenadines','San Marino',Serbia,Seychelles,Singapore,Slovakia,Slovenia,'South Africa',Spain,'Sri Lanka',Suriname,Sweden,Switzerland,Thailand,'Trinidad and Tobago',Turkey,Turkmenistan,Ukraine,'United Arab Emirates','United Kingdom','United States',Uruguay,Uzbekistan}
@attribute suicidios numeric
@attribute 'taxa de suicidio' numeric
@data
Luxembourg,2,1
Luxembourg,0,0
Luxembourg,0,0
Luxembourg,10,1
Luxembourg,23,1
Luxembourg,13,1
Luxembourg,7,1
Luxembourg,7,1
Luxembourg,8,1
Luxembourg,6,1
Luxembourg,5,1
Luxembourg,1,1
Luxembourg,1,1
Luxembourg,0,0
Luxembourg,0,0
Luxembourg,4,1
Luxembourg,22,1
Luxembourg,11,1
Luxembourg,7,1
Luxembourg,3,1
Luxembourg,4,1
Luxembourg,4,1
Luxembourg,5,1
Luxembourg,2,1
Luxembourg,1,1
Luxembourg,1,1
Luxembourg,0,0
Luxembourg,4,1
Luxembourg,20,1
Luxembourg,11,1
Luxembourg,9,1
Luxembourg,5,1
Luxembourg,3,1
Luxembourg,9,1
Luxembourg,6,1
Luxembourg,2,1
Luxembourg,1,1
Luxembourg,0,0
Luxembourg,0,0
Luxembourg,7,1
Luxembourg,15,1
Luxembourg,15,1
Luxembourg,7,1
Luxembourg,8,1
Luxembourg,3,1
Luxembourg,2,1
Luxembourg,3,1
Luxembourg,1,1
Luxembourg,1,1
Luxembourg,0,0
Luxembourg,0,0
Luxembourg,5,1
Luxembourg,15,1
Luxembourg,5,1
Luxembourg,19,1
Luxembourg,10,1
Luxembourg,8,1
Luxembourg,7,1
Luxembourg,3,1
Luxembourg,1,1
Luxembourg,0,0
Luxembourg,0,0
Luxembourg,0,0
Luxembourg,27,1
Luxembourg,6,1
Luxembourg,8,1
Luxembourg,6,1
Luxembourg,16,1
Luxembourg,8,1
Luxembourg,3,1
Luxembourg,10,1
Luxembourg,1,1
Luxembourg,0,0
Luxembourg,0,0
Luxembourg,0,0
Luxembourg,6,1
Luxembourg,6,1
Luxembourg,8,1
Luxembourg,14,1
Luxembourg,5,1
Luxembourg,4,1
Luxembourg,2,1
Luxembourg,1,1
Luxembourg,1,1
Luxembourg,1,1
Luxembourg,0,0
Luxembourg,0,0
Luxembourg,6,1
Luxembourg,9,1
Luxembourg,19,1
Luxembourg,7,1
Luxembourg,3,1
Luxembourg,4,1
Luxembourg,6,1
Luxembourg,8,1
Luxembourg,0,0
Luxembourg,0,0
Luxembourg,0,0
Luxembourg,0,0
Luxembourg,7,1
Luxembourg,16,1
Luxembourg,6,1
Luxembourg,7,1
Luxembourg,3,1
Luxembourg,6,1
Luxembourg,1,1
Luxembourg,2,1
Luxembourg,1,1
Luxembourg,0,0
Luxembourg,0,0
Luxembourg,0,0
Luxembourg,8,1
Luxembourg,22,1
Luxembourg,10,1
Luxembourg,12,1
Luxembourg,4,1
Luxembourg,4,1
Luxembourg,3,1
Luxembourg,1,1
Luxembourg,1,1
Luxembourg,0,0
Luxembourg,0,0
Luxembourg,0,0
Luxembourg,14,1
Luxembourg,25,1
Luxembourg,9,1
Luxembourg,3,1
Luxembourg,10,1
Luxembourg,9,1
Luxembourg,2,1
Luxembourg,2,1
Luxembourg,2,1
Luxembourg,2,1
Luxembourg,0,0
Luxembourg,0,0
Luxembourg,5,1
Luxembourg,20,1
Luxembourg,6,1
Luxembourg,4,1
Luxembourg,3,1
Luxembourg,1,1
Luxembourg,3,1
Luxembourg,1,1
Luxembourg,0,0
Luxembourg,0,0
Luxembourg,0,0
Luxembourg,0,0
Luxembourg,3,1
Luxembourg,10,1
Luxembourg,16,1
Luxembourg,6,1
Luxembourg,7,1
Luxembourg,3,1
Luxembourg,1,1
Luxembourg,1,1
Luxembourg,1,1
Luxembourg,0,0
Luxembourg,0,0
Luxembourg,0,0
Luxembourg,7,1
Luxembourg,24,1
Luxembourg,5,1
Luxembourg,3,1
Luxembourg,3,1
Luxembourg,5,1
Luxembourg,3,1
Luxembourg,2,1
Luxembourg,1,1
Luxembourg,1,1
Luxembourg,0,0
Luxembourg,0,0
Luxembourg,4,1
Luxembourg,20,1
Luxembourg,5,1
Luxembourg,7,1
Luxembourg,4,1
Luxembourg,3,1
Luxembourg,6,1
Luxembourg,2,1
Luxembourg,3,1
Luxembourg,1,1
Luxembourg,0,0
Luxembourg,0,0
Luxembourg,7,1
Luxembourg,10,1
Luxembourg,13,1
Luxembourg,5,1
Luxembourg,4,1
Luxembourg,2,1
Luxembourg,5,1
Luxembourg,3,1
Luxembourg,1,1
Luxembourg,1,1
Luxembourg,0,0
Luxembourg,0,0
Luxembourg,3,1
Luxembourg,9,1
Luxembourg,8,1
Luxembourg,10,1
Luxembourg,2,1
Luxembourg,2,1
Luxembourg,2,1
Luxembourg,4,1
Luxembourg,0,0
Luxembourg,0,0
Luxembourg,0,0
Luxembourg,0,0
Luxembourg,18,1
Luxembourg,4,1
Luxembourg,20,1
Luxembourg,7,1
Luxembourg,3,1
Luxembourg,5,1
Luxembourg,2,1
Luxembourg,2,1
Luxembourg,2,1
Luxembourg,3,1
Luxembourg,1,1
Luxembourg,0,0
Luxembourg,16,1
Luxembourg,4,1
Luxembourg,17,1
Luxembourg,9,1
Luxembourg,4,1
Luxembourg,4,1
Luxembourg,2,1
Luxembourg,6,1
Luxembourg,1,1
Luxembourg,1,1
Luxembourg,0,0
Luxembourg,0,0
Macau,2,1
Macau,3,1
Macau,3,1
Macau,2,1
Macau,6,1
Macau,3,1
Macau,2,1
Macau,4,1
Macau,2,1
Macau,0,0
Macau,0,0
Macau,0,0
Maldives,0,0
Maldives,0,0
Maldives,0,0
Maldives,0,0
Maldives,0,0
Maldives,0,0
Maldives,0,0
Maldives,0,0
Maldives,0,0
Maldives,0,0
Maldives,0,0
Maldives,0,0
Maldives,1,1
Maldives,1,1
Maldives,1,1
Maldives,0,0
Maldives,0,0
Maldives,0,0
Maldives,0,0
Maldives,0,0
Maldives,0,0
Maldives,0,0
Maldives,0,0
Maldives,0,0
Maldives,1,1
Maldives,1,1
Maldives,1,1
Maldives,0,0
Maldives,0,0
Maldives,0,0
Maldives,0,0
Maldives,0,0
Maldives,0,0
Maldives,0,0
Maldives,0,0
Maldives,0,0
Maldives,3,1
Maldives,1,1
Maldives,0,0
Maldives,0,0
Maldives,0,0
Maldives,0,0
Maldives,0,0
Maldives,0,0
Maldives,0,0
Maldives,0,0
Maldives,0,0
Maldives,0,0
Maldives,1,1
Maldives,0,0
Maldives,0,0
Maldives,0,0
Maldives,0,0
Maldives,0,0
Maldives,0,0
Maldives,0,0
Maldives,0,0
Maldives,0,0
Maldives,0,0
Maldives,0,0
Maldives,1,1
Maldives,0,0
Maldives,0,0
Maldives,0,0
Maldives,0,0
Maldives,0,0
Maldives,0,0
Maldives,0,0
Maldives,0,0
Maldives,0,0
Maldives,0,0
Maldives,0,0
Maldives,2,1
Maldives,1,1
Maldives,1,1
Maldives,1,1
Maldives,0,0
Maldives,0,0
Maldives,0,0
Maldives,0,0
Maldives,0,0
Maldives,0,0
Maldives,0,0
Maldives,0,0
Maldives,0,0
Maldives,0,0
Maldives,0,0
Maldives,0,0
Maldives,0,0
Maldives,0,0
Maldives,0,0
Maldives,0,0
Maldives,0,0
Maldives,0,0
Maldives,0,0
Maldives,0,0
Maldives,1,1
Maldives,0,0
Maldives,0,0
Maldives,0,0
Maldives,0,0
Maldives,0,0
Maldives,0,0
Maldives,0,0
Maldives,0,0
Maldives,0,0
Maldives,0,0
Maldives,0,0
Maldives,1,1
Maldives,1,1
Maldives,0,0
Maldives,0,0
Maldives,0,0
Maldives,0,0
Maldives,0,0
Maldives,0,0
Maldives,0,0
Maldives,0,0
Maldives,0,0
Maldives,0,0
Malta,1,1
Malta,1,1
Malta,0,0
Malta,0,0
Malta,0,0
Malta,0,0
Malta,0,0
Malta,0,0
Malta,0,0
Malta,0,0
Malta,0,0
Malta,0,0
Malta,1,1
Malta,0,0
Malta,0,0
Malta,0,0
Malta,0,0
Malta,0,0
Malta,0,0
Malta,0,0
Malta,0,0
Malta,0,0
Malta,0,0
Malta,0,0
Malta,1,1
Malta,0,0
Malta,0,0
Malta,0,0
Malta,0,0
Malta,0,0
Malta,0,0
Malta,0,0
Malta,0,0
Malta,0,0
Malta,0,0
Malta,0,0
Malta,3,1
Malta,2,1
Malta,3,1
Malta,1,1
Malta,0,0
Malta,0,0
Malta,0,0
Malta,0,0
Malta,0,0
Malta,0,0
Malta,0,0
Malta,0,0
Malta,5,1
Malta,1,1
Malta,4,1
Malta,4,1
Malta,4,1
Malta,2,1
Malta,3,1
Malta,0,0
Malta,0,0
Malta,0,0
Malta,0,0
Malta,0,0
Malta,4,1
Malta,2,1
Malta,1,1
Malta,1,1
Malta,0,0
Malta,0,0
Malta,0,0
Malta,0,0
Malta,0,0
Malta,0,0
Malta,0,0
Malta,0,0
Malta,3,1
Malta,3,1
Malta,3,1
Malta,1,1
Malta,0,0
Malta,0,0
Malta,0,0
Malta,0,0
Malta,0,0
Malta,0,0
Malta,0,0
Malta,0,0
Malta,2,1
Malta,4,1
Malta,3,1
Malta,3,1
Malta,2,1
Malta,3,1
Malta,1,1
Malta,0,0
Malta,0,0
Malta,0,0
Malta,0,0
Malta,0,0
Malta,4,1
Malta,4,1
Malta,2,1
Malta,2,1
Malta,2,1
Malta,1,1
Malta,1,1
Malta,0,0
Malta,0,0
Malta,0,0
Malta,0,0
Malta,0,0
Malta,1,1
Malta,1,1
Malta,3,1
Malta,3,1
Malta,5,1
Malta,2,1
Malta,0,0
Malta,0,0
Malta,0,0
Malta,0,0
Malta,0,0
Malta,0,0
Malta,4,1
Malta,4,1
Malta,4,1
Malta,2,1
Malta,1,1
Malta,1,1
Malta,1,1
Malta,0,0
Malta,0,0
Malta,0,0
Malta,0,0
Malta,0,0
Malta,1,1
Malta,3,1
Malta,3,1
Malta,1,1
Malta,1,1
Malta,1,1
Malta,0,0
Malta,0,0
Malta,0,0
Malta,0,0
Malta,0,0
Malta,0,0
Malta,2,1
Malta,3,1
Malta,2,1
Malta,2,1
Malta,4,1
Malta,1,1
Malta,1,1
Malta,0,0
Malta,0,0
Malta,0,0
Malta,0,0
Malta,0,0
Malta,4,1
Malta,6,1
Malta,1,1
Malta,1,1
Malta,0,0
Malta,0,0
Malta,0,0
Malta,0,0
Malta,0,0
Malta,0,0
Malta,0,0
Malta,0,0
Malta,6,1
Malta,11,1
Malta,1,1
Malta,3,1
Malta,1,1
Malta,2,1
Malta,1,1
Malta,1,1
Malta,1,1
Malta,0,0
Malta,0,0
Malta,0,0
Malta,2,1
Malta,10,1
Malta,2,1
Malta,2,1
Malta,2,1
Malta,3,1
Malta,1,1
Malta,1,1
Malta,0,0
Malta,0,0
Malta,0,0
Malta,0,0
Malta,7,1
Malta,9,1
Malta,4,1
Malta,3,1
Malta,1,1
Malta,3,1
Malta,1,1
Malta,1,1
Malta,1,1
Malta,0,0
Malta,0,0
Malta,0,0
Malta,3,1
Malta,3,1
Malta,5,1
Malta,1,1
Malta,2,1
Malta,3,1
Malta,2,1
Malta,0,0
Malta,0,0
Malta,0,0
Malta,0,0
Malta,0,0
Malta,2,1
Malta,6,1
Malta,4,1
Malta,4,1
Malta,1,1
Malta,1,1
Malta,1,1
Malta,1,1
Malta,0,0
Malta,0,0
Malta,0,0
Malta,0,0
Malta,2,1
Malta,2,1
Malta,4,1
Malta,6,1
Malta,4,1
Malta,2,1
Malta,2,1
Malta,2,1
Malta,0,0
Malta,0,0
Malta,0,0
Malta,0,0
Malta,3,1
Malta,8,1
Malta,4,1
Malta,2,1
Malta,1,1
Malta,1,1
Malta,0,0
Malta,0,0
Malta,0,0
Malta,0,0
Malta,0,0
Malta,0,0
Malta,3,1
Malta,8,1
Malta,3,1
Malta,3,1
Malta,4,1
Malta,3,1
Malta,2,1
Malta,0,0
Malta,0,0
Malta,0,0
Malta,0,0
Malta,0,0
Malta,12,1
Malta,5,1
Malta,5,1
Malta,1,1
Malta,2,1
Malta,1,1
Malta,0,0
Malta,0,0
Malta,0,0
Malta,0,0
Malta,0,0
Malta,0,0
Malta,1,1
Malta,4,1
Malta,5,1
Malta,2,1
Malta,1,1
Malta,1,1
Malta,0,0
Malta,0,0
Malta,0,0
Malta,0,0
Malta,0,0
Malta,0,0
Malta,9,1
Malta,2,1
Malta,9,1
Malta,10,1
Malta,3,1
Malta,2,1
Malta,1,1
Malta,0,0
Malta,0,0
Malta,0,0
Malta,0,0
Malta,0,0
Malta,17,1
Malta,2,1
Malta,3,1
Malta,3,1
Malta,4,1
Malta,2,1
Malta,0,0
Malta,0,0
Malta,0,0
Malta,0,0
Malta,0,0
Malta,0,0
Malta,9,1
Malta,4,1
Malta,3,1
Malta,4,1
Malta,0,0
Malta,0,0
Malta,0,0
Malta,0,0
Malta,0,0
Malta,0,0
Malta,0,0
Malta,0,0
Malta,8,1
Malta,6,1
Malta,3,1
Malta,1,1
Malta,4,1
Malta,2,1
Malta,1,1
Malta,0,0
Malta,0,0
Malta,0,0
Malta,0,0
Malta,0,0
Malta,11,1
Malta,1,1
Malta,4,1
Malta,2,1
Malta,2,1
Malta,1,1
Malta,1,1
Malta,0,0
Malta,0,0
Malta,0,0
Malta,0,0
Malta,0,0
Malta,5,1
Malta,13,1
Malta,5,1
Malta,2,1
Malta,2,1
Malta,1,1
Malta,1,1
Malta,1,1
Malta,1,1
Malta,1,1
Malta,0,0
Malta,0,0
Malta,8,1
Malta,9,1
Malta,8,1
Malta,2,1
Malta,3,1
Malta,1,1
Malta,2,1
Malta,1,1
Malta,0,0
Malta,0,0
Malta,0,0
Malta,0,0
Mauritius,2,1
Mauritius,19,1
Mauritius,18,1
Mauritius,9,1
Mauritius,21,1
Mauritius,18,1
Mauritius,4,1
Mauritius,6,1
Mauritius,6,1
Mauritius,1,0
Mauritius,0,0
Mauritius,0,0
Mauritius,7,1
Mauritius,7,1
Mauritius,6,1
Mauritius,5,1
Mauritius,2,1
Mauritius,1,1
Mauritius,0,0
Mauritius,0,0
Mauritius,0,0
Mauritius,0,0
Mauritius,0,0
Mauritius,0,0
Mauritius,36,1
Mauritius,28,1
Mauritius,21,1
Mauritius,24,1
Mauritius,2,1
Mauritius,6,1
Mauritius,10,1
Mauritius,3,1
Mauritius,6,1
Mauritius,4,1
Mauritius,0,0
Mauritius,0,0
Mauritius,3,1
Mauritius,44,1
Mauritius,14,1
Mauritius,28,1
Mauritius,21,1
Mauritius,21,1
Mauritius,19,1
Mauritius,11,1
Mauritius,3,1
Mauritius,2,1
Mauritius,1,0
Mauritius,0,0
Mauritius,41,1
Mauritius,2,1
Mauritius,37,1
Mauritius,2,1
Mauritius,19,1
Mauritius,8,1
Mauritius,11,1
Mauritius,5,1
Mauritius,9,1
Mauritius,5,1
Mauritius,5,1
Mauritius,0,0
Mauritius,33,1
Mauritius,13,1
Mauritius,26,1
Mauritius,23,1
Mauritius,18,1
Mauritius,18,1
Mauritius,4,1
Mauritius,8,1
Mauritius,3,1
Mauritius,1,0
Mauritius,0,0
Mauritius,0,0
Mauritius,3,1
Mauritius,37,1
Mauritius,12,1
Mauritius,27,1
Mauritius,15,1
Mauritius,15,1
Mauritius,11,1
Mauritius,5,1
Mauritius,9,1
Mauritius,3,1
Mauritius,0,0
Mauritius,0,0
Mauritius,3,1
Mauritius,47,1
Mauritius,24,1
Mauritius,17,1
Mauritius,8,1
Mauritius,13,1
Mauritius,14,1
Mauritius,11,1
Mauritius,1,1
Mauritius,3,1
Mauritius,4,1
Mauritius,1,0
Mauritius,2,1
Mauritius,30,1
Mauritius,33,1
Mauritius,13,1
Mauritius,16,1
Mauritius,16,1
Mauritius,13,1
Mauritius,8,1
Mauritius,3,1
Mauritius,2,1
Mauritius,2,1
Mauritius,0,0
Mauritius,41,1
Mauritius,25,1
Mauritius,12,1
Mauritius,28,1
Mauritius,1,1
Mauritius,9,1
Mauritius,8,1
Mauritius,1,1
Mauritius,3,1
Mauritius,1,1
Mauritius,0,0
Mauritius,0,0
Mauritius,49,1
Mauritius,34,1
Mauritius,2,1
Mauritius,13,1
Mauritius,16,1
Mauritius,11,1
Mauritius,6,1
Mauritius,1,1
Mauritius,8,1
Mauritius,4,1
Mauritius,2,1
Mauritius,1,1
Mauritius,33,1
Mauritius,16,1
Mauritius,41,1
Mauritius,27,1
Mauritius,12,1
Mauritius,6,1
Mauritius,8,1
Mauritius,1,1
Mauritius,7,1
Mauritius,2,1
Mauritius,0,0
Mauritius,0,0
Mauritius,40,1
Mauritius,27,1
Mauritius,2,1
Mauritius,11,1
Mauritius,21,1
Mauritius,6,1
Mauritius,3,1
Mauritius,4,1
Mauritius,6,1
Mauritius,1,1
Mauritius,1,1
Mauritius,0,0
Mauritius,35,1
Mauritius,46,1
Mauritius,11,1
Mauritius,20,1
Mauritius,16,1
Mauritius,15,1
Mauritius,1,1
Mauritius,8,1
Mauritius,2,1
Mauritius,1,1
Mauritius,0,0
Mauritius,0,0
Mauritius,41,1
Mauritius,57,1
Mauritius,3,1
Mauritius,17,1
Mauritius,18,1
Mauritius,13,1
Mauritius,17,1
Mauritius,5,1
Mauritius,2,1
Mauritius,1,1
Mauritius,0,0
Mauritius,0,0
Mauritius,28,1
Mauritius,40,1
Mauritius,25,1
Mauritius,13,1
Mauritius,11,1
Mauritius,1,1
Mauritius,9,1
Mauritius,9,1
Mauritius,1,1
Mauritius,0,0
Mauritius,0,0
Mauritius,0,0
Mauritius,21,1
Mauritius,12,1
Mauritius,33,1
Mauritius,13,1
Mauritius,1,1
Mauritius,13,1
Mauritius,8,1
Mauritius,4,1
Mauritius,1,1
Mauritius,5,1
Mauritius,1,1
Mauritius,1,0
Mauritius,28,1
Mauritius,43,1
Mauritius,13,1
Mauritius,17,1
Mauritius,11,1
Mauritius,1,1
Mauritius,6,1
Mauritius,9,1
Mauritius,3,1
Mauritius,0,0
Mauritius,0,0
Mauritius,0,0
Mauritius,20,1
Mauritius,12,1
Mauritius,24,1
Mauritius,1,1
Mauritius,8,1
Mauritius,6,1
Mauritius,5,1
Mauritius,8,1
Mauritius,3,1
Mauritius,1,0
Mauritius,0,0
Mauritius,0,0
Mauritius,22,1
Mauritius,34,1
Mauritius,2,1
Mauritius,11,1
Mauritius,6,1
Mauritius,6,1
Mauritius,5,1
Mauritius,8,1
Mauritius,3,1
Mauritius,0,0
Mauritius,0,0
Mauritius,0,0
Mauritius,39,1
Mauritius,18,1
Mauritius,11,1
Mauritius,9,1
Mauritius,1,1
Mauritius,5,1
Mauritius,5,1
Mauritius,1,1
Mauritius,5,1
Mauritius,7,1
Mauritius,1,0
Mauritius,0,0
Mauritius,6,1
Mauritius,37,1
Mauritius,19,1
Mauritius,17,1
Mauritius,3,1
Mauritius,10,1
Mauritius,9,1
Mauritius,5,1
Mauritius,8,1
Mauritius,3,1
Mauritius,1,1
Mauritius,0,0
Mauritius,4,1
Mauritius,30,1
Mauritius,38,1
Mauritius,16,1
Mauritius,9,1
Mauritius,11,1
Mauritius,7,1
Mauritius,9,1
Mauritius,2,1
Mauritius,1,1
Mauritius,0,0
Mauritius,0,0
Mauritius,17,1
Mauritius,21,1
Mauritius,23,1
Mauritius,11,1
Mauritius,3,1
Mauritius,3,1
Mauritius,2,1
Mauritius,3,1
Mauritius,1,1
Mauritius,0,0
Mauritius,0,0
Mauritius,0,0
Mauritius,46,1
Mauritius,20,1
Mauritius,16,1
Mauritius,8,1
Mauritius,1,1
Mauritius,7,1
Mauritius,5,1
Mauritius,1,1
Mauritius,4,1
Mauritius,3,1
Mauritius,3,1
Mauritius,1,1
Mauritius,4,1
Mauritius,18,1
Mauritius,28,1
Mauritius,15,1
Mauritius,11,1
Mauritius,9,1
Mauritius,8,1
Mauritius,3,1
Mauritius,2,1
Mauritius,0,0
Mauritius,0,0
Mauritius,0,0
Mauritius,28,1
Mauritius,3,1
Mauritius,40,1
Mauritius,13,1
Mauritius,11,1
Mauritius,10,1
Mauritius,5,1
Mauritius,3,1
Mauritius,4,1
Mauritius,1,1
Mauritius,0,0
Mauritius,0,0
Mauritius,26,1
Mauritius,37,1
Mauritius,14,1
Mauritius,2,1
Mauritius,10,1
Mauritius,9,1
Mauritius,6,1
Mauritius,1,1
Mauritius,5,1
Mauritius,2,1
Mauritius,2,1
Mauritius,1,1
Mauritius,19,1
Mauritius,33,1
Mauritius,17,1
Mauritius,2,1
Mauritius,12,1
Mauritius,8,1
Mauritius,2,1
Mauritius,3,1
Mauritius,1,1
Mauritius,1,0
Mauritius,0,0
Mauritius,0,0
Mauritius,24,1
Mauritius,24,1
Mauritius,41,1
Mauritius,2,1
Mauritius,7,1
Mauritius,1,1
Mauritius,6,1
Mauritius,7,1
Mauritius,3,1
Mauritius,3,1
Mauritius,2,1
Mauritius,0,0
Mauritius,37,1
Mauritius,16,1
Mauritius,14,1
Mauritius,2,1
Mauritius,10,1
Mauritius,9,1
Mauritius,7,1
Mauritius,4,1
Mauritius,5,1
Mauritius,0,0
Mauritius,0,0
Mauritius,0,0
Mauritius,17,1
Mauritius,3,1
Mauritius,18,1
Mauritius,33,1
Mauritius,12,1
Mauritius,4,1
Mauritius,3,1
Mauritius,6,1
Mauritius,2,1
Mauritius,0,0
Mexico,44,1
Mexico,145,1
Mexico,340,1
Mexico,327,1
Mexico,375,1
Mexico,107,1
Mexico,7,1
Mexico,61,1
Mexico,55,0
Mexico,15,0
Mexico,48,0
Mexico,20,0
Mexico,70,1
Mexico,176,1
Mexico,388,1
Mexico,361,1
Mexico,408,1
Mexico,117,1
Mexico,70,1
Mexico,51,0
Mexico,4,0
Mexico,12,0
Mexico,42,0
Mexico,15,0
Mexico,54,1
Mexico,382,1
Mexico,161,1
Mexico,378,1
Mexico,405,1
Mexico,113,1
Mexico,64,1
Mexico,68,1
Mexico,20,0
Mexico,4,0
Mexico,36,0
Mexico,16,0
Mexico,60,1
Mexico,185,1
Mexico,361,1
Mexico,353,1
Mexico,418,1
Mexico,118,1
Mexico,7,1
Mexico,59,0
Mexico,60,0
Mexico,21,0
Mexico,46,0
Mexico,15,0
Mexico,83,1
Mexico,212,1
Mexico,404,1
Mexico,369,1
Mexico,472,1
Mexico,79,1
Mexico,96,1
Mexico,64,1
Mexico,27,0
Mexico,5,0
Mexico,40,0
Mexico,14,0
Mexico,87,1
Mexico,224,1
Mexico,437,1
Mexico,387,1
Mexico,472,1
Mexico,114,1
Mexico,34,1
Mexico,57,0
Mexico,58,0
Mexico,5,0
Mexico,41,0
Mexico,10,0
Mexico,73,1
Mexico,240,1
Mexico,430,1
Mexico,440,1
Mexico,560,1
Mexico,8,1
Mexico,113,1
Mexico,72,1
Mexico,75,1
Mexico,28,0
Mexico,46,0
Mexico,18,0
Mexico,95,1
Mexico,243,1
Mexico,484,1
Mexico,482,1
Mexico,554,1
Mexico,126,1
Mexico,84,1
Mexico,8,1
Mexico,33,1
Mexico,66,0
Mexico,41,0
Mexico,21,0
Mexico,95,1
Mexico,255,1
Mexico,488,1
Mexico,546,1
Mexico,582,1
Mexico,126,1
Mexico,83,1
Mexico,32,0
Mexico,64,0
Mexico,6,0
Mexico,45,0
Mexico,20,0
Mexico,100,1
Mexico,299,1
Mexico,550,1
Mexico,554,1
Mexico,646,1
Mexico,168,1
Mexico,12,1
Mexico,88,1
Mexico,71,1
Mexico,28,0
Mexico,46,0
Mexico,26,0
Mexico,111,1
Mexico,298,1
Mexico,640,1
Mexico,755,1
Mexico,580,1
Mexico,198,1
Mexico,87,1
Mexico,89,1
Mexico,8,1
Mexico,34,0
Mexico,50,0
Mexico,27,0
Mexico,115,1
Mexico,309,1
Mexico,620,1
Mexico,638,1
Mexico,771,1
Mexico,217,1
Mexico,108,1
Mexico,103,1
Mexico,33,0
Mexico,61,0
Mexico,4,0
Mexico,29,0
Mexico,109,1
Mexico,721,1
Mexico,931,1
Mexico,280,1
Mexico,689,1
Mexico,255,1
Mexico,118,1
Mexico,97,1
Mexico,35,0
Mexico,81,0
Mexico,4,0
Mexico,30,0
Mexico,117,1
Mexico,774,1
Mexico,860,1
Mexico,288,1
Mexico,676,1
Mexico,227,1
Mexico,113,1
Mexico,95,1
Mexico,10,0
Mexico,87,0
Mexico,29,0
Mexico,36,0
Mexico,109,1
Mexico,940,1
Mexico,726,1
Mexico,317,1
Mexico,668,1
Mexico,211,1
Mexico,114,1
Mexico,100,1
Mexico,9,0
Mexico,34,0
Mexico,59,0
Mexico,40,0
Mexico,105,1
Mexico,797,1
Mexico,870,1
Mexico,317,1
Mexico,755,1
Mexico,231,1
Mexico,101,1
Mexico,111,1
Mexico,12,1
Mexico,39,0
Mexico,75,0
Mexico,43,0
Mexico,161,1
Mexico,837,1
Mexico,908,1
Mexico,338,1
Mexico,765,1
Mexico,263,1
Mexico,136,1
Mexico,148,1
Mexico,51,1
Mexico,13,1
Mexico,79,0
Mexico,61,0
Mexico,124,1
Mexico,852,1
Mexico,919,1
Mexico,348,1
Mexico,824,1
Mexico,260,1
Mexico,158,1
Mexico,119,1
Mexico,46,1
Mexico,103,0
Mexico,10,0
Mexico,63,0
Mexico,151,1
Mexico,911,1
Mexico,385,1
Mexico,953,1
Mexico,885,1
Mexico,280,1
Mexico,171,1
Mexico,125,1
Mexico,55,1
Mexico,11,0
Mexico,91,0
Mexico,52,0
Mexico,140,1
Mexico,885,1
Mexico,390,1
Mexico,942,1
Mexico,926,1
Mexico,238,1
Mexico,158,1
Mexico,67,1
Mexico,148,1
Mexico,14,1
Mexico,98,0
Mexico,50,0
Mexico,154,1
Mexico,956,1
Mexico,1018,1
Mexico,943,1
Mexico,375,1
Mexico,272,1
Mexico,159,1
Mexico,177,1
Mexico,54,1
Mexico,98,0
Mexico,11,0
Mexico,57,0
Mexico,139,1
Mexico,928,1
Mexico,419,1
Mexico,995,1
Mexico,926,1
Mexico,287,1
Mexico,137,1
Mexico,161,1
Mexico,52,1
Mexico,114,0
Mexico,11,0
Mexico,61,0
Mexico,136,1
Mexico,943,1
Mexico,421,1
Mexico,1030,1
Mexico,910,1
Mexico,272,1
Mexico,173,1
Mexico,202,1
Mexico,48,0
Mexico,14,0
Mexico,83,0
Mexico,53,0
Mexico,145,1
Mexico,959,1
Mexico,457,1
Mexico,997,1
Mexico,1113,1
Mexico,325,1
Mexico,176,1
Mexico,213,1
Mexico,60,1
Mexico,111,0
Mexico,13,0
Mexico,73,0
Mexico,163,1
Mexico,985,1
Mexico,1271,1
Mexico,497,1
Mexico,1032,1
Mexico,359,1
Mexico,212,1
Mexico,234,1
Mexico,74,1
Mexico,109,0
Mexico,81,0
Mexico,6,0
Mexico,165,1
Mexico,936,1
Mexico,1074,1
Mexico,1191,1
Mexico,483,1
Mexico,350,1
Mexico,177,1
Mexico,231,1
Mexico,62,1
Mexico,109,0
Mexico,73,0
Mexico,7,0
Mexico,156,1
Mexico,1308,1
